country_code,postal_code,latitude,longitude,region_id,source
che,5242,8.2017,47.4401,AG::Birr||Lupfig,cadastre
che,5243,8.2394,47.4578,AG::Mülligen::5243,cadastre
che,5244,8.2456,47.4342,AG::Birrhard::5244,cadastre
che,5245,8.186,47.4614,AG::Habsburg::5245,cadastre
che,5246,8.1842,47.4469,AG::Lupfig::Scherz,cadastre
che,5272,8.14,47.5429,AG::Gansingen::5272,cadastre
che,5273,8.1334,47.5545,AG::Mettauertal::Oberhofen AG,cadastre
che,5274,8.1262,47.5643,AG::Mettauertal::Mettau,cadastre
che,5275,8.1055,47.5734,AG::Mettauertal::Etzgen,cadastre
che,5276,8.153,47.5606,AG::Mettauertal::Wil AG,cadastre
che,5277,8.1612,47.5478,AG::Mettauertal::Hottwil,cadastre
che,5300,8.2537,47.4907,AG::Turgi::5300,cadastre
che,5301,8.238,47.5152,AG::Untersiggenthal::Siggenthal Station,cadastre
che,5303,8.2586,47.5302,AG::Würenlingen::5303,cadastre
che,5304,8.2899,47.5367,AG::Endingen::5304,cadastre
che,5305,8.2914,47.5476,AG::Endingen::Unterendingen,cadastre
che,5306,8.2897,47.557,AG::Tegerfelden::5306,cadastre
che,5312,8.2587,47.5701,AG::Döttingen::5312,cadastre
che,5313,8.2498,47.5809,AG::Klingnau::5313,cadastre
che,5314,8.2465,47.5692,AG::Böttstein::Kleindöttingen,cadastre
che,5315,8.2233,47.5555,AG::Böttstein::5315,cadastre
che,5316,8.2168,47.58,AG::Leuggern::5316,cadastre
che,5317,8.1965,47.5758,AG::Leuggern::Hettenschwil,cadastre
che,5318,8.1862,47.5468,AG::Mandach::5318,cadastre
che,5322,8.2383,47.6079,AG::Koblenz::5322,cadastre
che,5323,8.2807,47.602,AG::Rietheim::5323,cadastre
che,5324,8.2028,47.6088,AG::Full-Reuenthal::5324,cadastre
che,5325,8.1803,47.5917,AG::Leibstadt::5325,cadastre
che,5326,8.1458,47.5839,AG::Schwaderloch::5326,cadastre
che,5330,8.2953,47.5821,AG::Bad Zurzach::5330,cadastre
che,5332,8.3275,47.5699,AG::Rekingen (AG)::Rekingen AG,cadastre
che,5333,8.3208,47.5557,AG::Baldingen::5333,cadastre
che,5334,8.3331,47.5534,AG::Böbikon::5334,cadastre
che,5400,8.309,47.4726,AG::Baden::5400,cadastre
che,5401,47.4651,8.2896,Kanton Aargau::Bezirk Baden::Baden,geonames
che,5402,47.4651,8.2896,Kanton Aargau::Bezirk Baden::Baden,geonames
che,5404,8.2783,47.4545,AG::Baden::5404,cadastre
che,5405,8.2859,47.4544,AG::Baden::Dättwil AG,cadastre
che,5406,8.2684,47.4401,AG::Baden::Rütihof,cadastre
che,5408,8.324,47.4806,AG::Ennetbaden::5408,cadastre
che,5412,8.2401,47.4879,AG::Gebenstorf::Gebenstorf||Vogelsang AG,cadastre
che,5413,8.2487,47.4619,AG::Birmenstorf (AG)::Birmenstorf AG,cadastre
che,5415,8.3021,47.4869,AG::Obersiggenthal::Nussbaumen AG||Hertenstein AG||Rieden AG,cadastre
che,5416,8.2741,47.4969,AG::Obersiggenthal::Kirchdorf AG,cadastre
che,5417,8.2599,47.5053,AG::Untersiggenthal::5417,cadastre
che,5420,8.3421,47.4973,AG::Ehrendingen::5420,cadastre
che,5423,8.3264,47.5026,AG::Freienwil::5423,cadastre
che,5425,8.3666,47.5203,AG::Schneisingen::5425,cadastre
che,5426,8.329,47.52,AG::Lengnau (AG)::Lengnau AG,cadastre
che,5430,8.3305,47.4678,AG::Wettingen::5430,cadastre
che,5432,8.3237,47.4457,AG::Neuenhof::5432,cadastre
che,5436,8.3649,47.4428,AG::Würenlos::5436,cadastre
che,5442,8.2969,47.439,AG::Fislisbach::5442,cadastre
che,5443,8.2977,47.4238,AG::Niederrohrdorf::5443,cadastre
che,5444,8.3269,47.3903,AG::Künten::5444,cadastre
che,5445,8.3392,47.3672,AG::Eggenwil::5445,cadastre
che,5452,8.322,47.4227,AG::Oberrohrdorf::5452,cadastre
che,5453,8.3267,47.4083,AG::Remetschwil::5453,cadastre
che,5454,8.3454,47.3912,AG::Bellikon::5454,cadastre
che,5462,8.3807,47.5458,AG::Siglistorf::5462,cadastre
che,5463,8.3628,47.5575,AG::Wislikofen::5463,cadastre
che,5464,8.3774,47.5637,AG::Rümikon::Rümikon AG,cadastre
che,5465,8.3476,47.5671,AG::Mellikon::5465,cadastre
che,5466,8.4202,47.5673,AG::Kaiserstuhl::Kaiserstuhl AG,cadastre
che,5467,8.4079,47.5621,AG::Fisibach::5467,cadastre
che,5502,8.123,47.384,AG::Hunzenschwil::5502,cadastre
che,5503,8.1423,47.3782,AG::Schafisheim::5503,cadastre
che,5504,8.2101,47.4021,AG::Othmarsingen::5504,cadastre
che,5505,8.2169,47.4189,AG::Brunegg::5505,cadastre
che,5506,8.2337,47.4097,AG::Mägenwil::5506,cadastre
che,5507,8.2814,47.4182,AG::Mellingen::5507,cadastre
che,5512,8.2567,47.4124,AG::Wohlenschwil::5512,cadastre
che,5522,8.2814,47.4024,AG::Tägerig::5522,cadastre
che,5524,8.295,47.3846,AG::Niederwil (AG)::Niederwil AG||Nesselnbach,cadastre
che,5525,8.3111,47.3691,AG::Fischbach-Göslikon::5525,cadastre
che,5600,8.1943,47.3797,AG::Lenzburg;Ammerswil::Ammerswil AG||Lenzburg,cadastre
che,5603,8.1629,47.3807,AG::Staufen::5603,cadastre
che,5604,8.217,47.3859,AG::Hendschiken::5604,cadastre
che,5605,8.241,47.3837,AG::Dottikon::5605,cadastre
che,5606,8.2268,47.3619,AG::Dintikon::5606,cadastre
che,5607,8.2541,47.3875,AG::Hägglingen::5607,cadastre
che,5608,8.3019,47.4017,AG::Stetten (AG)::Stetten AG,cadastre
che,5610,8.2782,47.3512,AG::Wohlen (AG)::Wohlen AG,cadastre
che,5611,8.2628,47.3654,AG::Wohlen (AG)::Anglikon,cadastre
che,5612,8.2439,47.3457,AG::Villmergen::5612,cadastre
che,5613,8.2509,47.3332,AG::Villmergen::Hilfikon,cadastre
che,5614,8.2519,47.3133,AG::Sarmenstorf::5614,cadastre
che,5615,8.2423,47.2948,AG::Fahrwangen::5615,cadastre
che,5616,8.2345,47.2951,AG::Meisterschwanden::5616,cadastre
che,5617,8.2209,47.3068,AG::Meisterschwanden::Tennwil,cadastre
che,5618,8.2665,47.2907,AG::Bettwil::5618,cadastre
che,5619,8.2725,47.322,AG::Uezwil;Büttikon::Büttikon AG||Uezwil,cadastre
che,5620,8.3402,47.3519,AG::Bremgarten (AG)::Bremgarten AG,cadastre
che,5621,8.3609,47.3445,AG::Zufikon::5621,cadastre
che,5622,8.3021,47.3339,AG::Waltenschwil::5622,cadastre
che,5623,8.3088,47.3038,AG::Boswil::5623,cadastre
che,5624,8.3209,47.3182,AG::Bünzen::Bünzen||Waldhäusern AG,cadastre
che,5625,8.2933,47.3132,AG::Kallern::5625,cadastre
che,5626,8.3415,47.3303,AG::Bremgarten (AG)::Hermetschwil-Staffeln,cadastre
che,5627,8.3441,47.312,AG::Besenbüren::5627,cadastre
che,5628,8.361,47.2869,AG::Aristau::5628,cadastre
che,5630,8.3387,47.2723,AG::Muri (AG)::Muri AG,cadastre
che,5632,8.3138,47.2695,AG::Buttwil::5632,cadastre
che,5634,8.3758,47.2602,AG::Merenschwand::5634,cadastre
che,5636,8.3637,47.2465,AG::Merenschwand::Benzenschwil,cadastre
che,5637,8.3362,47.2396,AG::Beinwil (Freiamt)||Geltwil,cadastre
che,5642,8.3904,47.23,AG::Mühlau::5642,cadastre
che,5643,8.3695,47.1948,AG::Sins::Sins||Sins||Alikon||Meienberg,cadastre
che,5644,8.3671,47.2101,AG::Auw::5644,cadastre
che,5645,8.3699,47.1737,AG::Sins::Aettenschwil||Fenkrieden,cadastre
che,5646,8.3551,47.175,AG::Abtwil::Abtwil AG,cadastre
che,5647,8.3961,47.1657,AG::Oberrüti::5647,cadastre
che,5702,8.1704,47.4027,AG::Niederlenz::5702,cadastre
che,5703,8.1567,47.3462,AG::Seon::5703,cadastre
che,5704,8.1856,47.3497,AG::Egliswil::5704,cadastre
che,5705,8.1759,47.3287,AG::Hallwil::5705,cadastre
che,5706,8.1844,47.3152,AG::Boniswil::5706,cadastre
che,5707,8.2031,47.3264,AG::Seengen::5707,cadastre
che,5708,8.1977,47.2902,AG::Birrwil::5708,cadastre
che,5712,8.2084,47.265,AG::Beinwil am See::5712,cadastre
che,5722,8.1021,47.3565,AG::Gränichen::5722,cadastre
che,5723,8.1258,47.3281,AG::Teufenthal (AG)::Teufenthal AG,cadastre
che,5724,8.1575,47.3213,AG::Dürrenäsch::5724,cadastre
che,5725,8.174,47.3095,AG::Leutwil::5725,cadastre
che,5726,8.1155,47.3105,AG::Unterkulm::5726,cadastre
che,5727,8.1241,47.299,AG::Oberkulm::5727,cadastre
che,5728,8.1452,47.2718,AG::Gontenschwil::5728,cadastre
che,5732,8.151,47.2882,AG::Zetzwil::5732,cadastre
che,5733,8.1701,47.2749,AG::Leimbach (AG)::Leimbach AG,cadastre
che,5734,8.1884,47.2562,AG::Reinach (AG)::Reinach AG,cadastre
che,5735,8.1776,47.2498,LU::Rickenbach (LU)::Pfeffikon LU,cadastre
che,5736,8.178,47.2339,AG::Burg (AG)::Burg AG,cadastre
che,5737,8.1864,47.2395,AG::Menziken::5737,cadastre
che,5742,8.0294,47.338,AG::Kölliken::5742,cadastre
che,5745,7.9822,47.3176,AG::Safenwil::5745,cadastre
che,5746,7.9717,47.3281,SO::Walterswil (SO)::Walterswil SO,cadastre
che,6000,47.0471,8.3252,Kanton Luzern::Lucerne-Stadt District::Luzern::Luzern 14||Luzern 30 AAL||Luzern 16||Luzern||Luzern 7||Luzern 6||Luzern 15,geonames
che,6002,47.0471,8.3252,Kanton Luzern::Lucerne-Stadt District::Luzern,geonames
che,6003,8.297,47.0501,LU::Luzern::6003,cadastre
che,6004,8.298,47.0603,LU::Luzern::6004,cadastre
che,6005,8.3276,47.0292,LU::Luzern;Horw::St. Niklausen LU||Luzern,cadastre
che,6006,8.3444,47.053,LU::Luzern::6006,cadastre
che,6007,47.0471,8.3252,Kanton Luzern::Lucerne-Stadt District::Luzern,geonames
che,6009,47.0208,8.2589,Kanton Luzern::Lucerne-Land District::Kriens::Luzern,geonames
che,6010,8.2669,47.0061,LU;OW::Kriens;Alpnach::Kriens||Pilatus Kulm,cadastre
che,6011,47.0208,8.2589,Kanton Luzern::Lucerne-Land District::Kriens,geonames
che,6012,8.2534,47.0322,LU::Kriens::Obernau,cadastre
che,6013,8.2192,47.0071,LU::Schwarzenberg::Eigenthal,cadastre
che,6014,8.2417,47.0576,LU::Luzern::6014,cadastre
che,6015,8.2779,47.0637,LU::Luzern::6015,cadastre
che,6016,8.1969,47.0701,LU::Neuenkirch::Hellbühl,cadastre
che,6017,8.1267,47.0851,LU::Ruswil::6017,cadastre
che,6018,8.0946,47.1149,LU::Buttisholz::6018,cadastre
che,6019,8.1351,47.0633,LU::Ruswil::Sigigen,cadastre
che,6020,8.2737,47.0773,LU::Emmen::Emmenbrücke,cadastre
che,6021,47.0866,8.2862,Kanton Luzern::Hochdorf District::Emmen::Emmenbrücke 1,geonames
che,6022,8.05,47.1333,LU::Grosswangen::6022,cadastre
che,6023,8.2731,47.0939,LU::Rothenburg::6023,cadastre
che,6024,8.2334,47.1501,LU::Hildisrieden::6024,cadastre
che,6025,8.2099,47.1766,LU::Beromünster::Neudorf,cadastre
che,6026,8.2632,47.1297,LU::Rain::6026,cadastre
che,6027,8.2459,47.1697,LU::Römerswil::Römerswil LU,cadastre
che,6028,8.2301,47.1984,LU::Römerswil::Herlisberg,cadastre
che,6030,8.3402,47.0818,LU::Ebikon::6030,cadastre
che,6031,47.0783,8.3315,Kanton Luzern::Lucerne-Land District::Ebikon,geonames
che,6032,8.3025,47.079,LU::Emmen::6032,cadastre
che,6033,8.346,47.0948,LU::Buchrain::6033,cadastre
che,6034,8.3503,47.1222,LU::Inwil::6034,cadastre
che,6035,8.3598,47.1106,LU::Buchrain::Perlen,cadastre
che,6036,8.3719,47.0973,LU::Dierikon::6036,cadastre
che,6037,8.3916,47.1142,LU::Root::6037,cadastre
che,6038,8.4027,47.13,LU::Gisikon||Honau,cadastre
che,6039,8.3735,47.1044,LU::Root::Root D4,cadastre
che,6042,8.393,47.1476,AG::Dietwil::6042,cadastre
che,6043,8.3651,47.0706,LU::Adligenswil::6043,cadastre
che,6044,8.3993,47.0911,LU::Udligenswil::6044,cadastre
che,6045,8.3721,47.0465,LU::Meggen::6045,cadastre
che,6047,8.3338,47.0134,LU::Horw::Kastanienbaum,cadastre
che,6048,8.3127,47.0192,LU::Horw::6048,cadastre
che,6052,8.3042,46.9871,NW::Hergiswil (NW)::Hergiswil NW,cadastre
che,6053,8.2774,46.9528,OW::Alpnach::Alpnachstad,cadastre
che,6055,8.2647,46.9388,OW::Alpnach::Alpnach Dorf,cadastre
che,6056,8.2586,46.9195,OW::Sarnen::Kägiswil,cadastre
che,6060,8.2405,46.8968,OW::Sarnen::Sarnen||Ramersberg,cadastre
che,6061,46.8985,8.1765,Kanton Obwalden::Obwalden::Sarnen::Sarnen 1,geonames
che,6062,8.224,46.8818,OW::Sarnen::Wilen (Sarnen),cadastre
che,6063,8.2086,46.8874,OW::Sarnen::Stalden (Sarnen),cadastre
che,6064,8.2802,46.902,OW::Kerns::6064,cadastre
che,6066,8.2833,46.8745,OW::Kerns::St. Niklausen OW,cadastre
che,6067,8.2928,46.8339,OW::Kerns::Melchtal,cadastre
che,6068,8.2643,46.7742,OW::Kerns::Melchsee-Frutt,cadastre
che,6072,8.233,46.8646,OW::Sachseln::6072,cadastre
che,6073,8.2638,46.872,OW::Sachseln::Flüeli-Ranft,cadastre
che,6074,8.1813,46.8369,OW::Giswil::6074,cadastre
che,6078,8.1625,46.7973,OW::Lungern::Lungern||Bürglen OW,cadastre
che,6083,8.174,46.7516,BE::Hasliberg::Hasliberg Hohfluh,cadastre
che,6084,8.1973,46.7467,BE::Hasliberg::Hasliberg Wasserwendi,cadastre
che,6085,8.1986,46.7396,BE::Hasliberg::Hasliberg Goldern,cadastre
che,6086,8.2092,46.7328,BE::Hasliberg::Hasliberg Reuti,cadastre
che,6102,8.1834,47.0359,LU::Malters::6102,cadastre
che,6103,8.1742,47.0161,LU::Schwarzenberg::Schwarzenberg LU,cadastre
che,6105,8.1428,47.0383,LU::Werthenstein::Schachen LU,cadastre
che,6106,8.1035,47.0544,LU::Werthenstein::6106,cadastre
che,6110,8.0304,47.0428,LU::Romoos;Wolhusen::Fontannen b. Wolhusen||Wolhusen,cadastre
che,6112,8.0555,47.0189,LU::Doppleschwand::6112,cadastre
che,6113,8.024,47.011,LU::Romoos::6113,cadastre
che,6114,8.0464,47.043,LU::Wolhusen::Steinhuserberg,cadastre
che,6122,8.0393,47.084,LU::Menznau::6122,cadastre
che,6123,8.056,47.0902,LU::Menznau::Geiss,cadastre
che,6125,7.9983,47.0412,LU::Menznau::Menzberg,cadastre
che,6126,8.0128,47.0971,LU::Willisau::Daiwil,cadastre
che,6130,7.9897,47.1199,LU::Willisau::6130,cadastre
che,6132,7.985,47.0823,LU::Willisau::Rohrmatt,cadastre
che,6133,7.9592,47.0859,LU::Hergiswil bei Willisau::Hergiswil b. Willisau,cadastre
che,6142,7.97,47.1422,LU::Gettnau::6142,cadastre
che,6143,7.9512,47.1631,LU::Schötz::Ohmstal,cadastre
che,6144,7.9226,47.14,LU::Zell (LU)::Zell LU,cadastre
che,6145,7.9079,47.1561,LU::Fischbach::Fischbach LU,cadastre
che,6146,7.8886,47.1715,LU::Grossdietwil::6146,cadastre
che,6147,7.8824,47.1799,LU::Altbüron::6147,cadastre
che,6152,7.9025,47.1279,LU::Zell (LU)::Hüswil,cadastre
che,6153,7.9,47.1176,LU::Ufhusen::6153,cadastre
che,6154,7.9151,47.0847,LU::Luthern::Hofstatt,cadastre
che,6156,7.9218,47.0436,LU::Luthern::Luthern||Luthern Bad,cadastre
che,6160,46.9762,8.1079,Kanton Luzern::Entlebuch District::Entlebuch,geonames
che,6162,8.0861,46.9897,LU::Entlebuch::Entlebuch||Rengg||Finsterwald b. Entlebuch,cadastre
che,6163,8.0772,47.0218,LU::Entlebuch::Ebnet,cadastre
che,6166,8.0514,46.9802,LU::Hasle (LU)::Hasle LU,cadastre
che,6167,7.9855,46.979,LU::Romoos::Bramboden,cadastre
che,6170,8.0198,46.9532,LU::Schüpfheim::6170,cadastre
che,6173,8.0154,46.8849,LU::Flühli::Flühli LU,cadastre
che,6174,8.0323,46.8234,LU::Flühli::Sörenberg,cadastre
che,6182,7.9347,46.914,LU::Escholzmatt-Marbach::Escholzmatt,cadastre
che,6192,7.9098,46.8955,LU::Escholzmatt-Marbach::Wiggen,cadastre
che,6196,7.9007,46.8529,LU::Escholzmatt-Marbach::Marbach LU,cadastre
che,6197,7.8638,46.8282,BE::Schangnau::6197,cadastre
che,6203,8.193,47.1146,LU::Neuenkirch::Sempach Station,cadastre
che,6204,8.199,47.133,LU::Sempach::6204,cadastre
che,6205,8.1696,47.153,LU::Eich::6205,cadastre
che,6206,8.2036,47.0999,LU::Neuenkirch::6206,cadastre
che,6207,8.1338,47.1344,LU::Nottwil::6207,cadastre
che,6208,8.1153,47.1585,LU::Oberkirch::Oberkirch LU,cadastre
che,6210,8.1094,47.1733,LU::Sursee::6210,cadastre
che,6211,8.0371,47.2009,LU::Dagmersellen::Buchs LU,cadastre
che,6212,8.0665,47.1832,LU::Knutwil;Mauensee::St. Erhard||Kaltbach,cadastre
che,6213,8.0728,47.2016,LU::Knutwil::6213,cadastre
che,6214,8.1355,47.1733,LU::Schenkon::6214,cadastre
che,6215,8.2028,47.2204,LU::Beromünster::Beromünster||Schwarzenbach LU,cadastre
che,6216,8.067,47.1677,LU::Mauensee::6216,cadastre
che,6217,8.0451,47.1628,LU::Ettiswil::Kottwil,cadastre
che,6218,8.0145,47.1485,LU::Ettiswil::6218,cadastre
che,6221,8.153,47.2198,LU::Rickenbach (LU)::Rickenbach LU,cadastre
che,6222,8.1797,47.2112,LU::Beromünster::Gunzwil,cadastre
che,6231,8.11,47.226,LU::Schlierbach::6231,cadastre
che,6232,8.113,47.2004,LU::Geuensee::6232,cadastre
che,6233,8.091,47.2147,LU::Büron::6233,cadastre
che,6234,8.0824,47.2445,LU::Triengen::Triengen||Kulmerau,cadastre
che,6235,8.0493,47.2373,LU::Triengen::Winikon,cadastre
che,6236,8.064,47.2233,LU::Triengen::Wilihof,cadastre
che,6242,8.0226,47.1863,LU::Wauwil::6242,cadastre
che,6243,8.0064,47.1855,LU::Egolzwil::6243,cadastre
che,6244,7.9747,47.1912,LU::Nebikon::6244,cadastre
che,6245,7.9329,47.1826,LU::Altishofen::Ebersecken,cadastre
che,6246,7.9604,47.2016,LU::Altishofen::6246,cadastre
che,6247,7.989,47.1694,LU::Schötz::6247,cadastre
che,6248,7.9972,47.1496,LU::Alberswil::6248,cadastre
che,6252,7.9903,47.2142,LU::Dagmersellen::6252,cadastre
che,6253,8.0183,47.2114,LU::Dagmersellen::Uffikon,cadastre
che,6260,7.98,47.2534,LU::Reiden;Wikon::Reiden||Reidermoos||Mehlsecken||Hintermoos,cadastre
che,6262,7.9632,47.2311,LU::Reiden::Langnau b. Reiden,cadastre
che,6263,7.9464,47.2194,LU::Reiden::Richenthal,cadastre
che,6264,7.8983,47.2285,LU::Pfaffnau::6264,cadastre
che,6265,7.8863,47.2121,LU::Roggliswil::6265,cadastre
che,6274,8.3203,47.1328,LU::Eschenbach (LU)::Eschenbach LU,cadastre
che,6275,8.3207,47.1523,LU::Ballwil::6275,cadastre
che,6276,8.3183,47.1795,LU::Hohenrain::6276,cadastre
che,6277,8.2967,47.2023,LU::Hohenrain::Kleinwangen||Lieli LU,cadastre
che,6280,8.293,47.1582,LU::Hochdorf::Hochdorf||Urswil,cadastre
che,6281,47.1664,8.2923,Kanton Luzern::Hochdorf District::Hochdorf,geonames
che,6283,8.2805,47.1856,LU::Hochdorf::Baldegg,cadastre
che,6284,8.2802,47.2174,LU::Hitzkirch::Gelfingen||Sulz LU,cadastre
che,6285,8.2589,47.2091,LU::Hitzkirch::Hitzkirch||Retschwil,cadastre
che,6286,8.2478,47.2385,LU::Altwis::6286,cadastre
che,6287,8.2391,47.2547,LU::Aesch (LU)::Aesch LU,cadastre
che,6288,8.2675,47.2691,LU::Schongau::6288,cadastre
che,6289,8.287,47.2396,LU::Hitzkirch::Müswangen||Hämikon||Hämikon,cadastre
che,6294,8.2428,47.2279,LU::Ermensee::6294,cadastre
che,6295,8.2278,47.2428,LU::Hitzkirch::Mosen,cadastre
che,6300,8.5247,47.1543,ZG::Zug::Zug||Zugerberg,cadastre
che,6301,47.15,8.5232,Kanton Zug::Zug,geonames
che,6302,47.15,8.5232,Kanton Zug::Zug,geonames
che,6303,47.15,8.5232,Kanton Zug::Zug,geonames
che,6310,47.15,8.5232,Kanton Zug::Zug,geonames
che,6312,8.4852,47.196,ZG::Steinhausen::6312,cadastre
che,6313,8.5972,47.1752,ZG::Menzingen::Menzingen||Edlibach||Finstersee,cadastre
che,6314,8.5728,47.1454,ZG::Unterägeri::Unterägeri||Neuägeri,cadastre
che,6315,8.6278,47.1269,ZG::Oberägeri::Oberägeri||Alosen||Morgarten,cadastre
che,6317,8.5071,47.1478,ZG::Zug::Oberwil b. Zug,cadastre
che,6318,8.5148,47.1003,ZG::Walchwil::6318,cadastre
che,6319,8.551,47.1645,ZG::Baar::Allenwinden,cadastre
che,6330,8.4596,47.1793,ZG::Cham::6330,cadastre
che,6331,8.428,47.1747,ZG::Hünenberg::6331,cadastre
che,6332,8.4319,47.2029,ZG::Cham::Hagendorn,cadastre
che,6333,8.4503,47.1693,ZG::Hünenberg::Hünenberg See,cadastre
che,6340,8.5499,47.2054,ZG::Baar;Neuheim::Baar||Sihlbrugg,cadastre
che,6341,47.1954,8.537,Kanton Zug::Zug::Baar,geonames
che,6343,8.4485,47.1422,ZG::Risch::Rotkreuz||Buonas||Risch||Holzhäusern ZG,cadastre
che,6344,8.4427,47.1253,LU::Meierskappel::6344,cadastre
che,6345,8.5757,47.2055,ZG::Neuheim::6345,cadastre
che,6349,47.1954,8.537,Kanton Zug::Zug::Baar,geonames
che,6353,8.4343,47.0327,LU::Weggis::6353,cadastre
che,6354,8.4838,47.0104,LU::Vitznau::6354,cadastre
che,6356,8.471,47.044,LU::Weggis::Rigi Kaltbad,cadastre
che,6362,8.3396,46.9766,NW::Stansstad::6362,cadastre
che,6363,8.3649,46.9869,NW::Ennetbürgen;Stansstad::Bürgenstock||Obbürgen||Fürigen,cadastre
che,6365,8.3699,47.0011,NW::Stansstad::Kehrsiten,cadastre
che,6370,8.3716,46.9585,NW::Oberdorf (NW);Stans::Oberdorf NW||Stans,cadastre
che,6371,46.9589,8.3633,Kanton Nidwalden::Nidwalden::Stans,geonames
che,6372,8.3319,46.9575,NW::Ennetmoos::6372,cadastre
che,6373,8.4145,46.9849,NW::Ennetbürgen::6373,cadastre
che,6374,8.4201,46.9714,NW::Buochs::6374,cadastre
che,6375,8.4687,46.9651,NW::Beckenried::6375,cadastre
che,6376,8.5231,46.9556,NW::Emmetten::6376,cadastre
che,6377,8.5857,46.9737,UR::Seelisberg::6377,cadastre
che,6382,8.398,46.9403,NW::Oberdorf (NW)::Büren NW,cadastre
che,6383,8.3892,46.9231,NW::Oberdorf (NW);Dallenwil::Dallenwil||Wiesenberg||Wirzweli||Niederrickenbach,cadastre
che,6386,8.3965,46.9088,NW::Wolfenschiessen::6386,cadastre
che,6387,8.424,46.8881,NW::Wolfenschiessen::Oberrickenbach,cadastre
che,6388,8.3739,46.8684,OW::Engelberg::Grafenort,cadastre
che,6390,8.4037,46.8162,OW::Engelberg::6390,cadastre
che,6391,46.8197,8.4341,Kanton Obwalden::Obwalden::Engelberg,geonames
che,6402,8.408,47.0664,SZ::Küssnacht (SZ)::Merlischachen,cadastre
che,6403,8.4401,47.0804,SZ::Küssnacht (SZ)::Küssnacht am Rigi,cadastre
che,6404,8.4301,47.0555,LU::Greppen::6404,cadastre
che,6405,8.4615,47.0957,SZ::Küssnacht (SZ)::Immensee,cadastre
che,6410,8.502,47.0453,SZ::Arth;Gersau::Rigi Scheidegg||Goldau||Rigi Klösterli||Rigi Staffel||Rigi Kulm,cadastre
che,6414,8.5336,47.0561,SZ::Arth::Oberarth,cadastre
che,6415,8.5231,47.0636,SZ::Arth::6415,cadastre
che,6416,8.5853,47.0521,SZ::Steinerberg::6416,cadastre
che,6417,8.6378,47.0837,SZ::Sattel::6417,cadastre
che,6418,8.6751,47.1051,SZ::Rothenthurm::6418,cadastre
che,6422,8.6118,47.0473,SZ::Steinen::6422,cadastre
che,6423,8.6309,47.0298,SZ::Schwyz::Seewen SZ,cadastre
che,6424,8.5801,47.0354,SZ::Lauerz::6424,cadastre
che,6430,8.6537,47.0214,SZ::Schwyz::6430,cadastre
che,6431,47.0235,8.6746,Kanton Schwyz::Bezirk Schwyz::Schwyz,geonames
che,6432,8.6658,47.0164,SZ::Schwyz::Rickenbach b. Schwyz,cadastre
che,6433,8.6646,46.9805,SZ::Morschach::Stoos SZ,cadastre
che,6434,8.7233,46.9876,SZ::Illgau::6434,cadastre
che,6436,8.7684,46.9693,SZ::Muotathal::Muotathal||Bisisthal||Ried (Muotathal),cadastre
che,6438,8.6449,47.0129,SZ::Schwyz::Ibach,cadastre
che,6440,8.6053,46.9944,SZ::Ingenbohl::Brunnen,cadastre
che,6441,8.5929,46.9687,UR::Seelisberg::Rütli,cadastre
che,6442,8.527,46.9928,SZ::Gersau::6442,cadastre
che,6443,8.6204,46.9816,SZ::Morschach::6443,cadastre
che,6452,8.645,46.9475,UR;SZ::Sisikon||Riemenstalden,cadastre
che,6454,8.6286,46.9054,UR::Flüelen::6454,cadastre
che,6460,8.6423,46.8833,UR::Altdorf (UR)::Altdorf UR,cadastre
che,6461,8.561,46.9118,UR::Isenthal::6461,cadastre
che,6462,8.6106,46.884,UR::Seedorf (UR)::Seedorf UR,cadastre
che,6463,8.6625,46.8752,UR::Bürglen (UR)::Bürglen UR,cadastre
che,6464,8.7284,46.871,UR::Spiringen::6464,cadastre
che,6465,8.7684,46.8612,UR::Unterschächen::6465,cadastre
che,6466,8.5777,46.9351,UR::Bauen::6466,cadastre
che,6467,8.6589,46.8641,UR::Schattdorf::6467,cadastre
che,6468,8.624,46.865,UR::Attinghausen::6468,cadastre
che,6469,8.675,46.8618,UR::Schattdorf::Haldi b. Schattdorf,cadastre
che,6472,8.6504,46.8203,UR::Erstfeld::6472,cadastre
che,6473,8.6728,46.7919,UR::Silenen::6473,cadastre
che,6474,8.6707,46.7707,UR::Silenen::Amsteg,cadastre
che,6475,8.691,46.7694,UR::Silenen::Bristen,cadastre
che,6476,8.6497,46.7605,UR::Gurtnellen::Intschi,cadastre
che,6482,8.6285,46.738,UR::Gurtnellen::6482,cadastre
che,6484,8.5957,46.7064,UR::Wassen::Wassen UR,cadastre
che,6485,8.5494,46.7257,UR::Wassen::Meien,cadastre
che,6487,8.5839,46.6696,UR::Göschenen::6487,cadastre
che,6490,8.5974,46.6318,UR::Andermatt::6490,cadastre
che,6491,8.5019,46.5987,UR::Realp::6491,cadastre
che,6493,8.5727,46.6191,UR::Hospental::6493,cadastre
che,6500,9.0355,46.197,TI::Bellinzona::6500,cadastre
che,6501,46.1999,9.0225,Ticino::Bellinzona District::Bellinzona,geonames
che,6503,9.0071,46.2086,TI::Bellinzona::6503,cadastre
che,6512,9.0034,46.1739,TI::Bellinzona::Giubiasco,cadastre
che,6513,8.9971,46.1871,TI::Bellinzona::Monte Carasso,cadastre
che,6514,8.9868,46.1831,TI::Bellinzona::Sementina,cadastre
